city_code,zip_code,latitude,longitude
neuillac,17520,45.514745818,-0.399545856
neuillay les bois,36500,46.76237676,1.47858282
neuille,49680,47.336194295,-0.018754078
neuille le lierre,37380,47.511299825,0.91570263
neuille pont pierre,37360,47.550380939,0.5498364
neuilly,27730,48.9297855,1.417358293
neuilly,58420,47.240401808,3.514947125
neuilly crimolois,21800,47.273535518,5.112727427
neuilly en donjon,3130,46.342900541,3.884660057
neuilly en dun,18600,46.802224459,2.782888033
neuilly en sancerre,18250,47.305621508,2.656031423
neuilly en thelle,60530,49.228297876,2.2798965730000003
neuilly en vexin,95640,49.174032903,1.97935129
neuilly l eveque,52360,47.919504087,5.438904073
neuilly l hopital,80132,50.169686331,1.880391209
neuilly le bisson,61250,48.504776065,0.219406783
neuilly le brignon,37160,46.971272676,0.781121053
neuilly le dien,80150,50.226295221,2.04806493
neuilly le real,3340,46.466758871,3.436954894
neuilly le vendin,53250,48.491094692,-0.326060074
neuilly plaisance,93360,48.864367187,2.5099966890000003
neuilly sous clermont,60290,49.34973411,2.4008186030000003
neuilly st front,2470,49.162859433,3.264251606
neuilly sur marne,93330,48.862764338,2.539943497
neuilly sur seine,92200,48.885661807,2.266596324
neuilly sur suize,52000,48.038089761,5.129072479
neulette,62770,50.381716063,2.166894953
neulise,42590,45.900226166,4.168375301
neulles,17500,45.509653255,-0.42825056
neulliac,56300,48.121785081,-2.971978341
neung sur beuvron,41210,47.535422549,1.810912705
neunkirchen les bouzonville,57320,49.349772606,6.561117873
neure,3320,46.744818324,2.978845459
neurey en vaux,70160,47.742433534,6.202268963
neurey les la demie,70000,47.563251327,6.195585635
neussargues en pinatelle,15170,45.150152022,2.942924918
neuve chapelle,62840,50.585598707,2.7794393900000003
neuve eglise,67220,48.326057653,7.309981945
neuve maison,2500,49.929591708,4.04023494
neuvecelle,74500,46.392391514,6.608994397
neuveglise sur truyere,15100,44.934436863,2.980691246
neuvelle les cromary,70190,47.408055243,6.067779805
neuvelle les la charite,70130,47.539487712,5.960283521
neuvelle les voisey,52400,47.863616304,5.786041822
neuves maisons,54230,48.614756618,6.108805965
neuvic,19160,45.371444871,2.258618566
neuvic,24190,45.089201111,0.466364617
neuvic entier,87130,45.737053207,1.639309683
neuvicq,17270,45.254680262,-0.166615892
neuvicq le chateau,17490,45.812469823,-0.160740202
neuvillalais,72240,48.153924386,-0.006756909
neuville,19380,45.11000503,1.823842756
neuville,63160,45.751097076,3.442490531
neuville au bois,80140,49.969590979,1.783458969
neuville au cornet,62130,50.334725152,2.368652813
neuville au plain,50480,49.424179766,-1.334857247
neuville aux bois,45170,48.06873167,2.058772284
neuville bosc,60119,49.202504157,2.013903672
neuville bourjonval,62124,50.067958395,3.024509715
neuville coppegueule,80430,49.855937432,1.740069391
neuville day,8130,49.500340998,4.691771742
neuville de poitou,86170,46.682397001,0.254680357
neuville en avesnois,59218,50.199543675,3.578697715
neuville en beaumont,50250,49.349827885,-1.598613432
neuville en ferrain,59960,50.752794096,3.159212273
neuville en verdunois,55260,48.949307795,5.312045945
neuville ferrieres,76270,49.711315233,1.453985902
neuville les dames,1400,46.15673792,5.009153993
neuville les decize,58300,46.775340165,3.301554012
neuville les this,8090,49.732426439,4.589562437
neuville les vaucouleurs,55140,48.576622801,5.656159171
neuville lez beaulieu,8380,49.906248442,4.352729872
neuville sous montreuil,62170,50.4794597,1.794967122
neuville st amand,2100,49.820937959,3.333707351
neuville st remy,59554,50.187271985,3.218404938
neuville st vaast,62580,50.358572466,2.754434616
neuville sur ailette,2860,49.469077479,3.699581712
neuville sur ain,1160,46.090992482,5.374225158
neuville sur authou,27800,49.20481577,0.628478266
neuville sur brenne,37110,47.614177732,0.916041533
neuville sur escaut,59293,50.290691362,3.35133611
neuville sur margival,2880,49.454931094,3.39840909
neuville sur oise,95000,49.017340379,2.062268273
neuville sur ornain,55800,48.821880689,5.05149266
neuville sur saone,69250,45.883441309,4.844217105
neuville sur sarthe,72190,48.075579377,0.214723295
neuville sur seine,10250,48.034961191,4.408579087
neuville sur touques,61120,48.862445022,0.281168166
neuville sur vanne,10190,48.252324903,3.774925887
neuville vitasse,62217,50.247270693,2.819159661
neuviller la roche,67130,48.431116036,7.263802885
neuviller les badonviller,54540,48.520821235,6.876663632
neuviller sur moselle,54290,48.490051336,6.280872012
neuvillers sur fave,88100,48.284721655,7.034538139
neuvillette,2390,49.855787614,3.468172172
neuvillette,80600,50.208775007,2.315561458
neuvillette en charnie,72140,48.087563931,-0.206890796
neuvilley,39800,46.893464729,5.599546708
neuvilly,59360,50.134953106,3.509787992
neuvilly en argonne,55120,49.163283157,5.046394477
neuvireuil,62580,50.353054262,2.914512464
neuvizy,8430,49.626844953,4.539404537
neuvy,41250,47.568377394,1.58670222
neuvy,3000,46.571283704,3.282723208
neuvy,51310,48.743063867,3.51033235
neuvy au houlme,61210,48.822070312,-0.191457207
neuvy bouin,79130,46.68084087,-0.44617429
neuvy deux clochers,18250,47.280689138,2.688306546
neuvy en beauce,28310,48.275994909,1.873652238
neuvy en dunois,28800,48.20274204,1.535893214
neuvy en sullias,45510,47.774840685,2.242837276
neuvy grandchamp,71130,46.593464607,3.928098949
neuvy le barrois,18600,46.859534536,3.019720525
neuvy le roi,37370,47.604290518,0.5890868290000001
neuvy pailloux,36100,46.903986814,1.85848414
neuvy sautour,89570,48.045076833,3.785084564
neuvy st sepulchre,36230,46.592312476,1.812892862
neuvy sur barangeon,18330,47.322158968,2.271382756
neuvy sur loire,58450,47.532184059,2.890145485
neuwiller,68220,47.524396983,7.513859609
neuwiller les saverne,67330,48.82415192,7.408914726
nevache,5100,45.044117938,6.598776794
nevers,58000,46.98810691,3.157096352
nevez,29920,47.815466332,-3.775901861
nevian,11200,43.20392759,2.885948948
neville,76460,49.82374001,0.7101466150000001
nevoy,45500,47.733482116,2.592154796
nevy les dole,39380,47.002726559,5.51581086
nevy sur seille,39210,46.735070332,5.644726458
nexon,87800,45.675236842,1.185857393
ney,39300,46.733269611,5.8860331210000005
neydens,74160,46.118334031,6.104161026
neyron,1700,45.818849625,4.930893467
nezel,78410,48.942454774,1.839268887
nezignan l eveque,34120,43.42153867,3.403978486
niafles,53400,47.84717262,-0.9993392
niaux,9400,42.816702297,1.599521917
nibas,80390,50.094864238,1.588501128
nibelle,45340,48.014644738,2.31245513
nibles,4250,44.288927751,6.008602523
nice,6200,43.712363989,7.237937874
nicey,21330,47.865618205,4.293876402
nicey sur aire,55260,48.892450934,5.35624885
nicole,47190,44.332321618,0.332089621
nicorps,50200,49.031254791,-1.410879866
niderhoff,57560,48.627750345,7.008079838
niderviller,57565,48.710305754,7.117674515
niederbronn les bains,67110,48.963788306,7.639690362
niederentzen,68127,47.945545487,7.396993578
niederhaslach,67280,48.535730119,7.350489505
niederhausbergen,67207,48.623537416,7.705682347
niederhergheim,68127,47.989834607,7.390524835
niederlauterbach,67630,48.971680342,8.105224454
niedermodern,67350,48.840406785,7.635052419
niedermorschwihr,68230,48.100791009,7.25916165
niedernai,67210,48.44563081,7.529995683
niederroedern,67470,48.912624944,8.052206739
niederschaeffolsheim,67500,48.77273645,7.744515055
niedersoultzbach,67330,48.850077493,7.471214348
niedersteinbach,67510,49.038841712,7.713556233
niederstinzel,57930,48.87177161,7.013762447
niedervisse,57220,49.162175654,6.564463571
nielles les ardres,62610,50.848775386,2.006860261
nielles les blequin,62380,50.675385975,2.030284881
nielles les calais,62185,50.907295823,1.833344335
nieppe,59850,50.699034889,2.832889912
niergnies,59400,50.14182331,3.25610195
nieudan,15150,44.983119543,2.246234227
nieuil,16270,45.8830095,0.524630602
nieuil l espoir,86340,46.485582341,0.464077528
nieul,87510,45.920928977,1.179975053
nieul le dolent,85430,46.567878693,-1.515674191
nieul le virouil,17150,45.413625301,-0.529379813
nieul les saintes,17810,45.754622054,-0.745781169
nieul sur mer,17137,46.208772711,-1.16610296
nieulle sur seudre,17600,45.756398895,-1.028001061
nieurlet,59143,50.794892194,2.280497886
nievroz,1120,45.822376041,5.059412772
niffer,68680,47.714741669,7.498158833
niherne,36250,46.801787485,1.557903069
nilvange,57240,49.344054765,6.051259029
nimes,30900,43.844657847,4.347591011
ninville,52800,48.07208004,5.438344461
niort,79000,46.328491823,-0.465257845
niort de sault,11140,42.784115664,1.998153992
niozelles,4300,43.931981385,5.847109712
nissan lez enserune,34440,43.281126097,3.112383369
nistos,65150,42.989924689,0.462761627
nitry,89310,47.676488607,3.876821238
nitting,57790,48.661544032,7.048978462
nivelle,59230,50.468161578,3.46073488
nivigne et suran,1250,46.283759087,5.426610623
nivillac,56130,47.540561642,-2.249458487
nivillers,60510,49.450731056,2.16766885
nivolas vermelle,38300,45.561616365,5.307027559
nivollet montgriffon,1230,45.999773507,5.458408258
nixeville blercourt,55120,49.111860762,5.262043264
nizan gesse,31350,43.230599841,0.597271864
nizas,34320,43.51370039,3.418578643
nizas,32130,43.496314349,0.986850674
nizerolles,3250,46.107112514,3.644078379
nizy le comte,2150,49.574436225,4.030266889
noailhac,19500,45.082903758,1.617210655
noailhac,81490,43.575783093,2.354344613
noaillac,33190,44.516843296,-0.023538115
noaillan,33730,44.479944247,-0.360106118
noailles,60430,49.318977876,2.19346878
noailles,19600,45.098520702,1.518707819
noailles,81170,44.012366262,1.990319466
noailly,42640,46.141908464,4.00388003
noalhac,48310,44.800058205,3.113666309
noalhat,63290,45.918248601,3.462914763
noards,27560,49.210565642,0.508832108
nocario,20229,42.395383375,9.347999187
noceta,20242,42.202866893,9.209151
nochize,71600,46.403017986,4.165765363
nod sur seine,21400,47.77285353,4.59824463
noe,89320,48.152833911,3.396518415
noe,31410,43.360346181,1.27061428
noe les mallets,10360,48.098399361,4.56109099
noel cerneux,25500,47.104741344,6.659243894
noeux les auxi,62390,50.240360315,2.18135936
noeux les mines,62290,50.474942994,2.6626279200000003
nogaret,31540,43.49275488,1.933562226
nogaro,32110,43.761327366,-0.030667017
nogent,52800,48.037396923,5.365000262
nogent en othe,10160,48.130724781,3.796408004
nogent l abbesse,51420,49.246819158,4.160110739
nogent l artaud,2310,48.942896009,3.333207104
nogent le bernard,72110,48.239801476,0.503728266
nogent le phaye,28630,48.451941942,1.57865288
nogent le roi,28210,48.63035885,1.523570566
nogent le rotrou,28400,48.317378939,0.804158998
nogent le sec,27190,48.921080612,1.005170762
nogent les montbard,21500,47.604187679,4.369146125
nogent sur aube,10240,48.484879913,4.299055553
nogent sur eure,28120,48.389564094,1.375770458
nogent sur loir,72500,47.656434898,0.398351671
nogent sur marne,94130,48.836665517,2.481752082
nogent sur oise,60180,49.276037705,2.464717511
nogent sur seine,10400,48.496486907,3.499682976
nogent sur vernisson,45290,47.838616754,2.729398015
nogentel,2400,49.014110066,3.403964932
nogna,39570,46.603089021,5.642652493
nogueres,64150,43.370730211,-0.600234738
nohanent,63830,45.811117913,3.058121891
nohant en gout,18390,47.090133443,2.580594115
nohant en gracay,18310,47.133201926,1.912127418
nohant vic,36400,46.639962744,1.956536594
nohedes,66500,42.62849656,2.261182773
nohic,82370,43.888269752,1.438147675
noidan,21390,47.346351689,4.409463506
noidans le ferroux,70130,47.567371214,5.94860929
noidans les vesoul,70000,47.609689654,6.117934455
noidant chatenoy,52600,47.791690859,5.377647318
noidant le rocheux,52200,47.822729156,5.256471198
noilhan,32130,43.532222075,0.936537308
nointel,60840,49.382686135,2.487324446
nointel,95590,49.128927636,2.294029794
nointot,76210,49.597401011,0.471932118
noircourt,2340,49.669567584,4.094762329
noirefontaine,25190,47.346431572,6.764867378
noiremont,60480,49.547737016,2.214003165
noiretable,42440,45.80564632,3.744246957
noirlieu,51330,48.940023236,4.804433702
noirmoutier en l ile,85330,47.008931614,-2.262699466
noiron,70100,47.383140906,5.626158357
noiron sous gevrey,21910,47.188864915,5.08508035
noiron sur beze,21310,47.439390135,5.298989788
noiron sur seine,21400,47.938922299,4.469387052
noironte,25170,47.273632639,5.870493972
noirval,8400,49.458283227,4.794707725
noiseau,94880,48.774206475,2.554580908
noisiel,77186,48.846039914,2.619385442
noisseville,57645,49.133083394,6.271168247
noisy le grand,93160,48.836247784,2.564607121
noisy le roi,78590,48.846228479,2.054883263
noisy le sec,93130,48.891605263,2.458441136
noisy rudignon,77940,48.336585873,2.933839851
noisy sur ecole,77123,48.377397525,2.508644662
noisy sur oise,95270,49.134440803,2.328104581
noizay,37210,47.416963852,0.897105091
nojeon en vexin,27150,49.329206223,1.556627153
nolay,21340,46.959088382,4.619842173
nolay,58700,47.117951414,3.332030761
nolleval,76780,49.494118754,1.48218617
nollieux,42260,45.818451076,3.990191662
nomain,59310,50.501581448,3.238609693
nomdieu,47600,44.080209948,0.469504813
nomecourt,52300,48.438002589,5.072345939
nomeny,54610,48.877183297,6.233075111
nomexy,88440,48.307336895,6.371926913
nommay,25600,47.539821166,6.846682767
nompatelize,88470,48.329563822,6.8557792
nonac,16190,45.421613254,0.05524555
nonancourt,27320,48.777898637,1.177121439
nonant,14400,49.23660576,-0.6482166450000001
nonant le pin,61240,48.703305172,0.207206258
nonards,19120,45.020403492,1.809208367
noncourt sur le rongeant,52230,48.417517895,5.250637617
nonette orsonnette,63340,45.480476009,3.288605361
nonglard,74330,45.922421002,6.026927589
nonhigny,54450,48.548675437,6.890791657
nonsard lamarche,55210,48.938978742,5.75498561
nontron,24300,45.529792969,0.684325567
nonville,77140,48.28894673,2.773912563
nonville,88260,48.089629768,5.983469824
nonvilliers grandhoux,28120,48.339824951,1.14622402
nonza,20217,42.788425207,9.354607925
nonzeville,88600,48.265134781,6.633596418
noordpeene,59670,50.794564245,2.366816701
nordausques,62890,50.813835843,2.084992338
nordheim,67520,48.639493301,7.501593976
nordhouse,67150,48.447145805,7.684923694
noreuil,62128,50.170590143,2.939683966
norges la ville,21490,47.406804735,5.069716471
normanville,27930,49.072598855,1.161583866
normanville,76640,49.691328617,0.586822312
normier,21390,47.363309662,4.433731118
norolles,14100,49.202566314,0.236500477
noron l abbaye,14700,48.896360424,-0.248208056
noron la poterie,14490,49.224245339,-0.7750288470000001
noroy,60130,49.442652192,2.510216473
noroy le bourg,70000,47.60395682,6.289247615
noroy sur ourcq,2600,49.204123313,3.207797063
norrent fontes,62120,50.588028213,2.409943682
norrey en auge,14620,48.913747678,-0.015097612
norrois,51300,48.671675701,4.623687687
norroy,88800,48.213847771,5.918287665
norroy le sec,54150,49.276750892,5.809536052
norroy le veneur,57140,49.180189196,6.111770043
norroy les pont a mousson,54700,48.93242361,6.012685903
nort leulinghem,62890,50.795968881,2.088339151
nort sur erdre,44390,47.447335872,-1.518613186
nortkerque,62370,50.878347904,2.033674811
norville,76330,49.481959012,0.64365522
nossage et benevent,5700,44.309821201,5.754356803
nossoncourt,88700,48.400145513,6.670760964
nostang,56690,47.755028768,-3.17479234
noth,23300,46.242471492,1.5832102460000002
nothalten,67680,48.355441342,7.411750424
notre dame d aliermont,76510,49.846024378,1.298260087
notre dame d epine,27800,49.194928542,0.597876234
notre dame d estrees corbon,14340,49.13902492,-0.011150669
notre dame d oe,37390,47.454426495,0.70909288
notre dame de bellecombe,73590,45.794909171,6.556848712
notre dame de bliquetuit,76940,49.496400586,0.753847891
notre dame de boisset,42120,45.98914357,4.134591088
notre dame de bondeville,76960,49.487573543,1.055449561
notre dame de cenilly,50210,48.998436392,-1.258136218
notre dame de commiers,38450,45.009386167,5.7045400090000005
notre dame de l isle,27940,49.155878459,1.447109598
notre dame de l osier,38470,45.238572657,5.415268649
notre dame de la mer,78270,49.048538772,1.524643709
notre dame de livaye,14340,49.117304455,0.041311023
notre dame de livoye,50370,48.747466094,-1.199735049
notre dame de londres,34380,43.832080149,3.756922004
notre dame de mesage,38220,45.070297921,5.751970238
notre dame de monts,85690,46.842363952,-2.109416208
notre dame de riez,85270,46.753370356,-1.893209856
notre dame de vaulx,38144,44.990986963,5.741569878
notre dame des landes,44130,47.375612968,-1.715787326
notre dame des millieres,73460,45.613129321,6.356158967
notre dame du bec,76133,49.593899315,0.219590719
notre dame du cruet,73130,45.375404422,6.310053828
notre dame du hamel,27390,48.892376587,0.509846691
notre dame du parc,76590,49.749424273,1.128735001
notre dame du pe,72300,47.725328609,-0.335964934
notre dame du pre,73600,45.50305883,6.6043948960000005
nottonville,28140,48.124848541,1.525217398
nouaille maupertuis,86340,46.505428347,0.417951585
nouainville,50690,49.61982555,-1.681127979
nouan le fuzelier,41600,47.536402119,2.029320692
